Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
632-90-0281,Giza,Naypyitaw,Normal,Female,Fashion accessories,35.608030635289225,10.063263707415317,18.835003975482593,375.43795143712657,3/8/2019,8:01:00 PM,Credit card,376.6842467857459,4.761904762,19.809897351637836,9.301454766455745
437-53-3084,Cairo,Mandalay,Normal,Male,Fashion accessories,100.74981404433464,2.1803346136759556,9.530724244186008,195.97480597329087,2/26/2019,11:48:00 AM,Ewallet,201.21988761450595,4.761904762,8.441759484879046,7.060403863895876
880-35-0356,Alex,Yangon,Member,Female,Sports and travel,76.33825811618206,3.1223103726456216,11.56359995712191,264.3045371937431,2/5/2019,11:51:00 AM,Ewallet,224.8487695418638,4.761904762,11.873126361636674,4.70210730834126
598-06-7312,Cairo,Mandalay,Member,Male,Fashion accessories,92.07487061377486,1.1188043090789634,4.933855003283925,92.68784431517,2/16/2019,3:42:00 PM,Cash,98.79428208650032,4.761904762,4.109130439975315,6.701870795633038
336-78-2147,Giza,Naypyitaw,Member,Female,Home and lifestyle,65.69505050471628,8.055314955106182,24.35830296807748,542.9558638395206,3/13/2019,7:52:00 PM,Credit card,533.6980042004559,4.761904762,26.758945147280368,4.553151673729759
554-53-3790,Cairo,Mandalay,Normal,Male,Sports and travel,36.28740011086707,5.836464555819354,9.696026994084875,228.40584874391277,3/22/2019,6:33:00 PM,Cash,232.28933606450607,4.761904762,10.476279982327066,4.470750970589008
287-83-1405,Alex,Yangon,Normal,Male,Health and beauty,26.010982102159772,5.980789978069761,7.6939684516933955,168.96671989684864,2/12/2019,7:01:00 PM,Ewallet,162.33808404907873,4.761904762,7.298329320871793,7.011871505983291
157-13-5295,Alex,Yangon,Member,Male,Health and beauty,52.128032068309864,10.03942542551651,26.29354480648385,564.6420281771909,3/9/2019,6:24:00 PM,Ewallet,516.4173306033415,4.761904762,25.633348663409638,6.496800920162615
831-81-6575,Cairo,Mandalay,Member,Female,Electronic accessories,75.97042909970449,9.05840407191187,34.45319117416364,719.3444550828535,2/23/2019,11:12:00 AM,Cash,671.7889617243967,4.761904762,34.415627206729916,8.033477415408358
606-80-4905,Giza,Naypyitaw,Member,Female,Sports and travel,19.957629518135416,6.2110565903133335,6.08131531163427,135.51626786040777,1/29/2019,10:01:00 AM,Credit card,108.12979605736099,4.761904762,4.722977459643412,6.6714923348847766
409-49-6995,Giza,Naypyitaw,Member,Female,Food and beverages,46.82811293593688,5.951455955431562,14.034896455735048,298.62013343028974,2/5/2019,10:17:00 AM,Cash,299.69225250498243,4.761904762,14.186028575352278,8.947674971269322
156-20-0370,Cairo,Mandalay,Normal,Female,Electronic accessories,24.30099905403576,1.1064387323673481,1.4524385993419922,15.485504629134798,3/10/2019,6:10:00 PM,Credit card,17.349987803206048,4.761904762,1.038709907231522,5.1135415439433025
595-27-4851,Alex,Yangon,Normal,Female,Fashion accessories,54.56395402787576,6.9562383216034,18.286785918651553,385.33157825840016,1/27/2019,6:05:00 PM,Ewallet,370.06229144524076,4.761904762,19.329395522952296,9.375070456881408
105-10-6182,Alex,Yangon,Member,Male,Fashion accessories,20.15377289837662,1.919047225166229,1.7718381573141528,30.63282856911861,2/27/2019,12:22:00 PM,Ewallet,29.171365375351975,4.761904762,1.6435222335270545,6.5728802482652195
289-15-7034,Alex,Yangon,Member,Male,Sports and travel,84.65600285046233,4.005028999310611,16.242661765017285,331.5357449052717,1/11/2019,10:37:00 AM,Credit card,326.5069156097988,4.761904762,16.617209042440184,7.606127276447125
151-27-8496,Giza,Naypyitaw,Normal,Female,Electronic accessories,55.20858710412558,3.9538773920198356,11.617835445042763,233.93041952292896,1/19/2019,11:43:00 AM,Ewallet,211.83509927676974,4.761904762,11.769073314702807,8.62995658712774
196-01-2849,Giza,Naypyitaw,Member,Female,Fashion accessories,74.47751121935875,6.981716721403493,25.34677236024086,541.0174063774493,2/10/2019,1:56:00 PM,Cash,512.6789779193496,4.761904762,25.08108137359833,9.4384741856434
549-03-9315,Cairo,Mandalay,Normal,Male,Fashion accessories,95.73817968548272,7.862052453040236,38.26415760630438,802.013585480688,2/12/2019,12:58:00 PM,Ewallet,755.1797001982368,4.761904762,38.822216042017054,8.701213136073454
549-96-4200,Giza,Naypyitaw,Member,Male,Food and beverages,15.737419016171753,4.055357851014247,3.835089516066969,86.58259320630167,3/8/2019,8:15:00 PM,Ewallet,76.70040008017156,4.761904762,4.075239109265358,6.9839405289533385
870-54-3162,Alex,Yangon,Member,Female,Sports and travel,30.731040661264956,4.9277558419345295,7.461012296461639,171.9839849219569,1/27/2019,1:26:00 PM,Cash,163.61402255890772,4.761904762,7.448566615419804,9.033105823908075
266-20-6657,Giza,Naypyitaw,Member,Male,Food and beverages,55.908319785707654,6.928860367691425,18.660186321576465,396.8214483851116,3/12/2019,7:39:00 PM,Ewallet,394.8039388229935,4.761904762,18.596755410950948,5.163092730425288
636-98-3364,Cairo,Mandalay,Member,Female,Electronic accessories,26.90948516749868,3.0478696781908137,4.355970986013333,88.94206312326851,3/2/2019,12:36:00 PM,Ewallet,76.307301266438,4.761904762,3.7820786729903935,6.190450791586825
560-49-6611,Alex,Yangon,Member,Female,Sports and travel,47.950584170268826,0.8523160123040272,3.13406519105243,52.54930502790626,2/7/2019,2:13:00 PM,Cash,52.06613328712237,4.761904762,2.1306262617391165,9.795205886118916
687-15-1097,Giza,Naypyitaw,Member,Female,Health and beauty,21.018356435146554,2.2084725099008247,2.3854615717904606,26.588137787691515,1/3/2019,7:17:00 PM,Cash,43.26441163876125,4.761904762,1.1352587787929798,9.656718825017357
528-14-9470,Alex,Yangon,Member,Male,Health and beauty,90.1728701304638,1.1759532681443117,5.085747960638848,104.16696896177314,2/14/2019,2:42:00 PM,Ewallet,92.13422088309757,4.761904762,4.139761682847631,9.252618496441553
846-10-0341,Alex,Yangon,Normal,Female,Fashion accessories,41.10370935962742,6.858244874829509,14.60620878688299,331.7623446767923,1/6/2019,11:51:00 AM,Cash,298.51374032566156,4.761904762,14.412145244816818,6.824702984199654
470-31-3286,Cairo,Mandalay,Normal,Male,Health and beauty,15.460379934222551,2.9980255932388746,2.0798498666671277,29.75071884891024,3/1/2019,11:30:00 AM,Credit card,50.45505039936047,4.761904762,2.1631148973675582,8.683698840511834
261-12-8671,Cairo,Mandalay,Normal,Female,Fashion accessories,60.15823969937478,2.100713312462002,5.992104827045265,112.87361573820677,1/25/2019,7:39:00 PM,Credit card,99.42120140462764,4.761904762,5.654044615118864,5.112385040714894
422-29-8786,Alex,Yangon,Normal,Female,Home and lifestyle,70.4493047533462,5.081352527128193,16.772452987319387,363.5214772904983,1/3/2019,4:47:00 PM,Credit card,308.9601103962544,4.761904762,16.719155277428627,8.997104082566057
439-54-7422,Alex,Yangon,Normal,Female,Electronic accessories,51.440071268340205,3.9258919131715646,9.930241732747628,206.63290877705268,3/18/2019,5:15:00 PM,Credit card,210.36776538749174,4.761904762,10.098215062536111,4.514013113036017
731-81-9469,Giza,Naypyitaw,Member,Female,Sports and travel,92.10013300795401,10.276531627485241,44.57131088532487,964.1898168722619,1/23/2019,1:00:00 PM,Credit card,888.6187340702763,4.761904762,43.29032817914537,5.314406146372335
699-88-1972,Cairo,Mandalay,Normal,Male,Health and beauty,100.5689593148355,7.750679298591691,39.69130636833056,850.7410278405318,1/28/2019,5:47:00 PM,Credit card,800.2723554096177,4.761904762,39.4149189791875,4.250590360098635
510-95-6347,Cairo,Mandalay,Member,Female,Food and beverages,48.279354792822,2.5588627883421027,7.647911512320237,144.58649929584988,3/5/2019,6:17:00 PM,Ewallet,141.93788836809236,4.761904762,8.379664428772447,3.946413597092701
518-71-6847,Cairo,Mandalay,Member,Male,Food and beverages,22.32188353458715,6.0790256187322,7.509075458791018,172.59152077287442,2/26/2019,3:10:00 PM,Ewallet,157.62540035025802,4.761904762,7.857742153133015,4.916278648751944
289-65-5721,Cairo,Mandalay,Normal,Female,Fashion accessories,80.7253788771169,1.8935335118424304,7.27922806529128,165.75440864854656,1/26/2019,7:28:00 PM,Cash,154.64525786006968,4.761904762,9.341856762335212,6.378042499829958
868-81-1752,Cairo,Mandalay,Normal,Male,Home and lifestyle,24.456131954515524,9.074908090615487,9.176828916275007,216.60858886250855,2/7/2019,6:48:00 PM,Cash,194.73974049017642,4.761904762,9.46648649087628,6.717273192217187
226-31-3081,Giza,Naypyitaw,Normal,Female,Electronic accessories,16.863234511292138,4.814784494759333,3.4872979663940056,87.27966528127742,3/8/2019,10:29:00 AM,Cash,69.95609403671165,4.761904762,3.723193374586901,9.61708540190547
428-83-5800,Giza,Naypyitaw,Member,Female,Food and beverages,20.028320384056745,3.2900026620469482,3.110139912425863,69.73665916148758,2/9/2019,10:25:00 AM,Cash,53.134664486167104,4.761904762,4.297173255974437,7.34786243343084
457-13-1708,Cairo,Mandalay,Member,Male,Fashion accessories,66.38480777122805,10.08686399456454,33.08781381349602,678.777663515725,1/8/2019,7:07:00 PM,Credit card,654.3896106552772,4.761904762,32.472332863529395,4.936796611751066
636-17-0325,Cairo,Mandalay,Normal,Male,Health and beauty,61.242036176898466,3.944693648637454,12.116833719402253,261.86883128916037,2/25/2019,6:37:00 PM,Cash,245.90099507730443,4.761904762,12.137187566124044,9.518699204616896
154-74-7179,Cairo,Mandalay,Normal,Male,Sports and travel,57.32173425053346,0.963548876287161,2.6739602533138345,34.54433208484127,2/26/2019,7:24:00 PM,Ewallet,57.768633760853625,4.761904762,2.6213535540876807,7.97975733556595
491-38-3499,Alex,Yangon,Member,Male,Fashion accessories,53.64914213175328,1.1621410312990137,4.332096816052576,48.82050219195735,2/26/2019,5:46:00 PM,Credit card,60.55885253366497,4.761904762,1.4932089248143785,4.792795005454689
875-46-5808,Cairo,Mandalay,Member,Male,Health and beauty,25.69115059978253,9.784789524869476,12.795695192018485,284.2203198173797,2/6/2019,2:51:00 PM,Ewallet,270.20123510065423,4.761904762,12.733643758044296,8.588620587406885
209-61-0206,Alex,Yangon,Normal,Female,Home and lifestyle,43.60861904059246,4.847607916951232,10.67519612988473,214.3366878287878,1/5/2019,5:29:00 PM,Ewallet,219.12061551087916,4.761904762,10.483287535232613,6.230389648083234
275-28-0149,Alex,Yangon,Normal,Male,Sports and travel,61.493484628804424,1.3074184194563456,3.5437385912601034,46.992625616983716,2/25/2019,4:21:00 PM,Cash,73.36958899378999,4.761904762,3.350848618138245,6.194902611863238
801-88-0346,Giza,Naypyitaw,Normal,Female,Fashion accessories,76.39494119858468,3.0918192797229405,11.349181051417117,245.70615153106905,1/5/2019,8:30:00 PM,Credit card,214.61794761552545,4.761904762,11.103577996479219,9.80694415383655
162-48-8011,Alex,Yangon,Member,Female,Food and beverages,46.8998769584005,5.039940689108622,11.528693092030046,233.0886360980656,2/10/2019,3:10:00 PM,Cash,232.8719211250036,4.761904762,11.202873814637446,8.456183265852415
873-51-0671,Alex,Yangon,Member,Female,Sports and travel,21.9214529062621,6.953315419263052,8.996625147566732,176.0149632545937,1/10/2019,4:42:00 PM,Ewallet,161.76612242583374,4.761904762,7.200557060210587,4.972494271488836
635-40-6220,Alex,Yangon,Member,Female,Health and beauty,89.94985143932637,8.09755115912838,36.423383731409395,771.8741681751691,2/7/2019,11:28:00 AM,Ewallet,705.5228983224976,4.761904762,36.09508389892085,6.488247915582191
514-37-2845,Cairo,Mandalay,Normal,Male,Fashion accessories,98.91842492407277,1.9011362771829443,9.639979059549857,212.06477437706852,3/20/2019,1:02:00 PM,Cash,189.29430933438553,4.761904762,10.369311926600176,9.102687366903304
422-29-8786,Alex,Yangon,Normal,Female,Home and lifestyle,68.3640179032616,4.937240448356328,16.41317363347572,345.2091952006938,1/3/2019,4:47:00 PM,Credit card,323.80237427732476,4.761904762,17.659192839554454,9.140278399077262
271-77-8740,Giza,Naypyitaw,Member,Female,Sports and travel,30.7656591529111,6.213334358023292,9.164863357467844,188.67819405859038,1/1/2019,11:40:00 AM,Ewallet,157.2498728579053,4.761904762,8.863052584315794,5.123670881801808
699-14-3026,Giza,Naypyitaw,Member,Female,Electronic accessories,83.9903104433555,7.0369396660028265,29.686907457477012,634.3637533131406,3/25/2019,6:30:00 PM,Ewallet,600.3527395651226,4.761904762,30.624618300478406,4.152270155149068
145-94-9061,Cairo,Mandalay,Member,Female,Food and beverages,87.36644263262092,5.025908260090321,21.645491549123147,492.1443717947548,1/25/2019,7:48:00 PM,Cash,463.7455214537988,4.761904762,23.741632574897345,9.613054303896899
701-23-5550,Cairo,Mandalay,Member,Male,Home and lifestyle,39.15618131289799,3.968601985528089,7.024696438150467,174.70283869998306,3/19/2019,1:40:00 PM,Ewallet,170.98182157708644,4.761904762,9.013230228712636,5.029648088340386
271-88-8734,Giza,Naypyitaw,Member,Female,Fashion accessories,95.97260493150787,9.845674844746453,48.85832578613246,1012.5788116598958,2/8/2019,1:00:00 PM,Credit card,976.53376981985,4.761904762,48.46359551020269,8.653515678209908
867-47-1948,Giza,Naypyitaw,Normal,Female,Home and lifestyle,17.37974921519226,9.957222495857089,6.95103567700106,163.59034497391679,1/9/2019,12:07:00 PM,Cash,152.56749582685856,4.761904762,7.1159566214165615,7.70767079863681
725-67-2480,Cairo,Mandalay,Member,Female,Fashion accessories,56.328507306080155,5.606081699680429,17.91317046105288,354.4112634672282,3/24/2019,6:14:00 PM,Credit card,342.0017188876322,4.761904762,17.834289332623854,5.877708275041753
699-88-1972,Cairo,Mandalay,Normal,Male,Health and beauty,98.25577918627748,8.005151712458764,38.96566333376617,833.0242649125573,1/28/2019,5:47:00 PM,Credit card,796.730921326762,4.761904762,39.05344673899764,4.204551587510774
868-52-7573,Cairo,Mandalay,Normal,Female,Food and beverages,98.91667143817173,4.960561309785126,26.00992528863457,521.1802436772628,1/14/2019,12:09:00 PM,Cash,505.51771852882445,4.761904762,25.528978836335348,9.875723726159276
430-60-3493,Alex,Yangon,Member,Female,Home and lifestyle,95.6870648377528,6.848625907658837,33.533625144942796,702.3839285900413,2/3/2019,2:38:00 PM,Cash,639.8682440121303,4.761904762,33.80313656216999,4.230931986597215
201-63-8275,Giza,Naypyitaw,Member,Female,Sports and travel,68.47099196558236,6.80395066535406,23.410157440293762,495.6906522330828,2/17/2019,4:50:00 PM,Ewallet,480.0286783878457,4.761904762,23.782763712700262,5.858500422273659
860-79-0874,Giza,Naypyitaw,Member,Female,Fashion accessories,98.87478142720425,10.036398447384517,50.74992283205034,1064.010490161503,2/15/2019,2:53:00 PM,Credit card,996.5422959427634,4.761904762,49.438499520614684,6.601240086720044
827-44-5872,Cairo,Mandalay,Member,Female,Food and beverages,54.303390164332505,10.0594621345359,27.293017590835063,559.7729870591152,2/7/2019,11:28:00 AM,Credit card,558.2205573544444,4.761904762,27.18325354732268,6.057547879554437
815-04-6282,Giza,Naypyitaw,Member,Female,Sports and travel,63.502193165372745,4.96061760279713,17.335132477070125,369.1017848688302,2/8/2019,12:52:00 PM,Credit card,349.5605216722754,4.761904762,16.31643389530816,6.489325775574759
471-41-2823,Giza,Naypyitaw,Normal,Male,Food and beverages,100.88529986220288,2.2573851984681976,9.982686163379041,186.1643850643635,3/7/2019,8:37:00 PM,Ewallet,209.58394266089618,4.761904762,9.248543692127154,8.013179202060362
866-70-2814,Cairo,Mandalay,Normal,Female,Electronic accessories,51.36195694073612,10.101532372912402,25.781726276750824,548.5982763021184,2/25/2019,11:58:00 AM,Ewallet,529.1485051808766,4.761904762,25.193359681838608,9.886289512698962
696-90-2548,Alex,Yangon,Normal,Male,Sports and travel,28.12421650631936,3.101187150845935,3.327372970935938,91.57204607435611,3/10/2019,6:55:00 PM,Ewallet,91.09269502558162,4.761904762,5.062310064309493,6.606357129376006
885-17-6250,Alex,Yangon,Normal,Female,Health and beauty,79.72649621866913,0.8216029530976751,5.014056657484093,82.99908873943359,3/6/2019,10:36:00 AM,Ewallet,63.88244558421752,4.761904762,4.329928797480758,7.225685865770048
516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,10.361487113829382,4.927842692410797,2.7049723951699916,36.21186712546286,2/24/2019,1:08:00 PM,Ewallet,58.309515355019755,4.761904762,2.737935146745082,4.053047519408275
868-52-7573,Cairo,Mandalay,Normal,Female,Food and beverages,100.19233380115658,5.203286776389844,25.22548772775179,523.3108327913422,1/14/2019,12:09:00 PM,Cash,486.26201878431567,4.761904762,24.467398811680763,9.820102790299192
151-27-8496,Giza,Naypyitaw,Normal,Female,Electronic accessories,56.47153560933139,4.363732970356331,11.698227032244244,267.75948589826044,1/19/2019,11:43:00 AM,Ewallet,243.33250918999704,4.761904762,10.531382436596285,8.66816597821114
881-41-7302,Giza,Naypyitaw,Normal,Female,Fashion accessories,65.88239104333633,0.892085586318421,3.9210699400754825,50.912361879195075,1/26/2019,10:06:00 AM,Credit card,55.79570149238308,4.761904762,2.986912812463471,4.529184309657938
152-68-2907,Alex,Yangon,Normal,Male,Food and beverages,53.13853314897359,2.8867333260789927,7.692252933379223,151.28290845828167,2/15/2019,1:30:00 PM,Credit card,150.0416926268131,4.761904762,7.7875935401819225,9.556735226657533
209-61-0206,Alex,Yangon,Normal,Female,Home and lifestyle,42.44075201274855,4.693387137864674,10.963416389742974,240.851943033905,1/5/2019,5:29:00 PM,Ewallet,200.2550490738315,4.761904762,11.103843859891887,6.128320892073307
133-14-7229,Giza,Naypyitaw,Normal,Male,Health and beauty,64.0667408421753,1.9171754032683206,6.031037353332316,122.72143649134483,1/1/2019,11:43:00 AM,Cash,125.42401335244107,4.761904762,6.358549567818722,5.043845741607604
720-72-2436,Alex,Yangon,Normal,Male,Food and beverages,66.32690681898455,3.8761995189279297,13.154608622943668,286.63625031477557,3/2/2019,6:14:00 PM,Ewallet,260.8175710310143,4.761904762,12.307140517327252,6.75286338661459
